nation,nation_code,period,date,metric,value,unit,source
Northern Ireland,NIR,2010-03,2010-03-31,cancer_62day_pct,92.3076923076923,percent,Department of Health (NI)
Northern Ireland,NIR,2010-04,2010-04-30,cancer_62day_pct,88.23529411764706,percent,Department of Health (NI)
Northern Ireland,NIR,2010-05,2010-05-31,cancer_62day_pct,86.0576923076923,percent,Department of Health (NI)
Northern Ireland,NIR,2010-06,2010-06-30,cancer_62day_pct,86.19246861924687,percent,Department of Health (NI)
Northern Ireland,NIR,2010-07,2010-07-31,cancer_62day_pct,91.54929577464789,percent,Department of Health (NI)
Northern Ireland,NIR,2010-08,2010-08-31,cancer_62day_pct,81.31313131313132,percent,Department of Health (NI)
Northern Ireland,NIR,2010-09,2010-09-30,cancer_62day_pct,85.66176470588235,percent,Department of Health (NI)
Northern Ireland,NIR,2010-10,2010-10-31,cancer_62day_pct,85.64593301435407,percent,Department of Health (NI)
Northern Ireland,NIR,2010-11,2010-11-30,cancer_62day_pct,82.85714285714286,percent,Department of Health (NI)
Northern Ireland,NIR,2010-12,2010-12-31,cancer_62day_pct,81.81818181818183,percent,Department of Health (NI)
Northern Ireland,NIR,2011-01,2011-01-31,cancer_62day_pct,85.8974358974359,percent,Department of Health (NI)
Northern Ireland,NIR,2011-02,2011-02-28,cancer_62day_pct,76.9607843137255,percent,Department of Health (NI)
Northern Ireland,NIR,2011-03,2011-03-31,cancer_62day_pct,81.66666666666667,percent,Department of Health (NI)
Northern Ireland,NIR,2011-04,2011-04-30,cancer_62day_pct,81.90954773869346,percent,Department of Health (NI)
Northern Ireland,NIR,2011-05,2011-05-31,cancer_62day_pct,79.62962962962963,percent,Department of Health (NI)
Northern Ireland,NIR,2011-06,2011-06-30,cancer_62day_pct,82.63888888888889,percent,Department of Health (NI)
Northern Ireland,NIR,2011-07,2011-07-31,cancer_62day_pct,78.89908256880734,percent,Department of Health (NI)
Northern Ireland,NIR,2011-08,2011-08-31,cancer_62day_pct,82.93650793650794,percent,Department of Health (NI)
Northern Ireland,NIR,2011-09,2011-09-30,cancer_62day_pct,83.01886792452831,percent,Department of Health (NI)
Northern Ireland,NIR,2011-10,2011-10-31,cancer_62day_pct,80.4,percent,Department of Health (NI)
Northern Ireland,NIR,2011-11,2011-11-30,cancer_62day_pct,84.28571428571429,percent,Department of Health (NI)
Northern Ireland,NIR,2011-12,2011-12-31,cancer_62day_pct,83.33333333333334,percent,Department of Health (NI)
Northern Ireland,NIR,2012-01,2012-01-31,cancer_62day_pct,81.22605363984674,percent,Department of Health (NI)
Northern Ireland,NIR,2012-02,2012-02-29,cancer_62day_pct,73.62204724409449,percent,Department of Health (NI)
Northern Ireland,NIR,2012-03,2012-03-31,cancer_62day_pct,84.45229681978799,percent,Department of Health (NI)
Northern Ireland,NIR,2012-04,2012-04-30,cancer_62day_pct,79.48717948717949,percent,Department of Health (NI)
Northern Ireland,NIR,2012-05,2012-05-31,cancer_62day_pct,80.95238095238095,percent,Department of Health (NI)
Northern Ireland,NIR,2012-06,2012-06-30,cancer_62day_pct,81.93832599118943,percent,Department of Health (NI)
Northern Ireland,NIR,2012-07,2012-07-31,cancer_62day_pct,80.62015503875969,percent,Department of Health (NI)
Northern Ireland,NIR,2012-08,2012-08-31,cancer_62day_pct,79.296875,percent,Department of Health (NI)
Northern Ireland,NIR,2012-09,2012-09-30,cancer_62day_pct,80.0,percent,Department of Health (NI)
Northern Ireland,NIR,2012-10,2012-10-31,cancer_62day_pct,80.32786885245902,percent,Department of Health (NI)
Northern Ireland,NIR,2012-11,2012-11-30,cancer_62day_pct,81.00358422939068,percent,Department of Health (NI)
Northern Ireland,NIR,2012-12,2012-12-31,cancer_62day_pct,87.1111111111111,percent,Department of Health (NI)
Northern Ireland,NIR,2013-01,2013-01-31,cancer_62day_pct,83.72093023255815,percent,Department of Health (NI)
Northern Ireland,NIR,2013-02,2013-02-28,cancer_62day_pct,79.69924812030075,percent,Department of Health (NI)
Northern Ireland,NIR,2013-03,2013-03-31,cancer_62day_pct,86.94029850746269,percent,Department of Health (NI)
Northern Ireland,NIR,2013-04,2013-04-30,cancer_62day_pct,81.05726872246696,percent,Department of Health (NI)
Northern Ireland,NIR,2013-05,2013-05-31,cancer_62day_pct,85.66037735849056,percent,Department of Health (NI)
Northern Ireland,NIR,2013-06,2013-06-30,cancer_62day_pct,82.31046931407943,percent,Department of Health (NI)
Northern Ireland,NIR,2013-07,2013-07-31,cancer_62day_pct,84.6938775510204,percent,Department of Health (NI)
Northern Ireland,NIR,2013-08,2013-08-31,cancer_62day_pct,83.03886925795054,percent,Department of Health (NI)
Northern Ireland,NIR,2013-09,2013-09-30,cancer_62day_pct,82.23684210526315,percent,Department of Health (NI)
Northern Ireland,NIR,2013-10,2013-10-31,cancer_62day_pct,77.52161383285303,percent,Department of Health (NI)
Northern Ireland,NIR,2013-11,2013-11-30,cancer_62day_pct,85.71428571428571,percent,Department of Health (NI)
Northern Ireland,NIR,2013-12,2013-12-31,cancer_62day_pct,81.72043010752688,percent,Department of Health (NI)
Northern Ireland,NIR,2014-01,2014-01-31,cancer_62day_pct,78.47682119205298,percent,Department of Health (NI)
Northern Ireland,NIR,2014-02,2014-02-28,cancer_62day_pct,79.06976744186046,percent,Department of Health (NI)
Northern Ireland,NIR,2014-03,2014-03-31,cancer_62day_pct,79.06137184115524,percent,Department of Health (NI)
Northern Ireland,NIR,2014-04,2014-04-30,cancer_62day_pct,77.04918032786885,percent,Department of Health (NI)
Northern Ireland,NIR,2014-05,2014-05-31,cancer_62day_pct,73.37662337662337,percent,Department of Health (NI)
Northern Ireland,NIR,2014-06,2014-06-30,cancer_62day_pct,77.03180212014135,percent,Department of Health (NI)
Northern Ireland,NIR,2014-07,2014-07-31,cancer_62day_pct,72.55520504731862,percent,Department of Health (NI)
Northern Ireland,NIR,2014-08,2014-08-31,cancer_62day_pct,73.97260273972603,percent,Department of Health (NI)
Northern Ireland,NIR,2014-09,2014-09-30,cancer_62day_pct,64.54545454545455,percent,Department of Health (NI)
Northern Ireland,NIR,2014-10,2014-10-31,cancer_62day_pct,70.09345794392523,percent,Department of Health (NI)
Northern Ireland,NIR,2014-11,2014-11-30,cancer_62day_pct,74.08637873754152,percent,Department of Health (NI)
Northern Ireland,NIR,2014-12,2014-12-31,cancer_62day_pct,74.68354430379746,percent,Department of Health (NI)
Northern Ireland,NIR,2015-01,2015-01-31,cancer_62day_pct,71.83544303797468,percent,Department of Health (NI)
Northern Ireland,NIR,2015-02,2015-02-28,cancer_62day_pct,70.29702970297029,percent,Department of Health (NI)
Northern Ireland,NIR,2015-03,2015-03-31,cancer_62day_pct,72.28464419475655,percent,Department of Health (NI)
Northern Ireland,NIR,2015-04,2015-04-30,cancer_62day_pct,77.63157894736842,percent,Department of Health (NI)
Northern Ireland,NIR,2015-05,2015-05-31,cancer_62day_pct,73.50993377483444,percent,Department of Health (NI)
Northern Ireland,NIR,2015-06,2015-06-30,cancer_62day_pct,69.45244956772333,percent,Department of Health (NI)
Northern Ireland,NIR,2015-07,2015-07-31,cancer_62day_pct,72.28915662650603,percent,Department of Health (NI)
Northern Ireland,NIR,2015-08,2015-08-31,cancer_62day_pct,65.56291390728477,percent,Department of Health (NI)
Northern Ireland,NIR,2015-09,2015-09-30,cancer_62day_pct,69.55307262569832,percent,Department of Health (NI)
Northern Ireland,NIR,2015-10,2015-10-31,cancer_62day_pct,64.26229508196721,percent,Department of Health (NI)
Northern Ireland,NIR,2015-11,2015-11-30,cancer_62day_pct,74.28571428571429,percent,Department of Health (NI)
Northern Ireland,NIR,2015-12,2015-12-31,cancer_62day_pct,72.16216216216216,percent,Department of Health (NI)
Northern Ireland,NIR,2016-01,2016-01-31,cancer_62day_pct,66.2420382165605,percent,Department of Health (NI)
Northern Ireland,NIR,2016-02,2016-02-29,cancer_62day_pct,71.8562874251497,percent,Department of Health (NI)
Northern Ireland,NIR,2016-03,2016-03-31,cancer_62day_pct,71.64179104477611,percent,Department of Health (NI)
Northern Ireland,NIR,2016-04,2016-04-30,cancer_62day_pct,68.50152905198776,percent,Department of Health (NI)
Northern Ireland,NIR,2016-05,2016-05-31,cancer_62day_pct,69.34523809523809,percent,Department of Health (NI)
Northern Ireland,NIR,2016-06,2016-06-30,cancer_62day_pct,71.94805194805195,percent,Department of Health (NI)
Northern Ireland,NIR,2016-07,2016-07-31,cancer_62day_pct,70.6070287539936,percent,Department of Health (NI)
Northern Ireland,NIR,2016-08,2016-08-31,cancer_62day_pct,67.38544474393531,percent,Department of Health (NI)
Northern Ireland,NIR,2016-09,2016-09-30,cancer_62day_pct,63.24324324324324,percent,Department of Health (NI)
Northern Ireland,NIR,2016-10,2016-10-31,cancer_62day_pct,65.42857142857143,percent,Department of Health (NI)
Northern Ireland,NIR,2016-11,2016-11-30,cancer_62day_pct,67.01570680628272,percent,Department of Health (NI)
Northern Ireland,NIR,2016-12,2016-12-31,cancer_62day_pct,68.73156342182891,percent,Department of Health (NI)
Northern Ireland,NIR,2017-01,2017-01-31,cancer_62day_pct,67.10875331564988,percent,Department of Health (NI)
Northern Ireland,NIR,2017-02,2017-02-28,cancer_62day_pct,69.72222222222221,percent,Department of Health (NI)
Northern Ireland,NIR,2017-03,2017-03-31,cancer_62day_pct,69.02654867256636,percent,Department of Health (NI)
Northern Ireland,NIR,2017-04,2017-04-30,cancer_62day_pct,69.1131498470948,percent,Department of Health (NI)
Northern Ireland,NIR,2017-05,2017-05-31,cancer_62day_pct,67.68447837150127,percent,Department of Health (NI)
Northern Ireland,NIR,2017-06,2017-06-30,cancer_62day_pct,69.0537084398977,percent,Department of Health (NI)
Northern Ireland,NIR,2017-07,2017-07-31,cancer_62day_pct,64.19753086419753,percent,Department of Health (NI)
Northern Ireland,NIR,2017-08,2017-08-31,cancer_62day_pct,63.85542168674698,percent,Department of Health (NI)
Northern Ireland,NIR,2017-09,2017-09-30,cancer_62day_pct,62.365591397849464,percent,Department of Health (NI)
Northern Ireland,NIR,2017-10,2017-10-31,cancer_62day_pct,67.73255813953489,percent,Department of Health (NI)
Northern Ireland,NIR,2017-11,2017-11-30,cancer_62day_pct,65.96244131455398,percent,Department of Health (NI)
Northern Ireland,NIR,2017-12,2017-12-31,cancer_62day_pct,66.76136363636364,percent,Department of Health (NI)
Northern Ireland,NIR,2018-01,2018-01-31,cancer_62day_pct,66.93989071038251,percent,Department of Health (NI)
Northern Ireland,NIR,2018-02,2018-02-28,cancer_62day_pct,67.56756756756756,percent,Department of Health (NI)
Northern Ireland,NIR,2018-03,2018-03-31,cancer_62day_pct,75.36231884057972,percent,Department of Health (NI)
Northern Ireland,NIR,2018-04,2018-04-30,cancer_62day_pct,68.22157434402332,percent,Department of Health (NI)
Northern Ireland,NIR,2018-05,2018-05-31,cancer_62day_pct,67.3913043478261,percent,Department of Health (NI)
Northern Ireland,NIR,2018-06,2018-06-30,cancer_62day_pct,70.84468664850137,percent,Department of Health (NI)
Northern Ireland,NIR,2018-07,2018-07-31,cancer_62day_pct,62.43243243243243,percent,Department of Health (NI)
Northern Ireland,NIR,2018-08,2018-08-31,cancer_62day_pct,66.50124069478908,percent,Department of Health (NI)
Northern Ireland,NIR,2018-09,2018-09-30,cancer_62day_pct,62.06896551724138,percent,Department of Health (NI)
Northern Ireland,NIR,2018-10,2018-10-31,cancer_62day_pct,58.85057471264368,percent,Department of Health (NI)
Northern Ireland,NIR,2018-11,2018-11-30,cancer_62day_pct,57.43589743589743,percent,Department of Health (NI)
Northern Ireland,NIR,2018-12,2018-12-31,cancer_62day_pct,60.37735849056604,percent,Department of Health (NI)
Northern Ireland,NIR,2019-01,2019-01-31,cancer_62day_pct,58.160919540229884,percent,Department of Health (NI)
Northern Ireland,NIR,2019-02,2019-02-28,cancer_62day_pct,60.23738872403561,percent,Department of Health (NI)
Northern Ireland,NIR,2019-03,2019-03-31,cancer_62day_pct,61.78343949044586,percent,Department of Health (NI)
Northern Ireland,NIR,2019-04,2019-04-30,cancer_62day_pct,57.74647887323944,percent,Department of Health (NI)
Northern Ireland,NIR,2019-05,2019-05-31,cancer_62day_pct,48.888888888888886,percent,Department of Health (NI)
Northern Ireland,NIR,2019-06,2019-06-30,cancer_62day_pct,55.38461538461539,percent,Department of Health (NI)
Northern Ireland,NIR,2019-07,2019-07-31,cancer_62day_pct,52.42966751918159,percent,Department of Health (NI)
Northern Ireland,NIR,2019-08,2019-08-31,cancer_62day_pct,56.811594202898554,percent,Department of Health (NI)
Northern Ireland,NIR,2019-09,2019-09-30,cancer_62day_pct,48.205128205128204,percent,Department of Health (NI)
Northern Ireland,NIR,2019-10,2019-10-31,cancer_62day_pct,49.645390070921984,percent,Department of Health (NI)
Northern Ireland,NIR,2019-11,2019-11-30,cancer_62day_pct,51.89873417721519,percent,Department of Health (NI)
Northern Ireland,NIR,2019-12,2019-12-31,cancer_62day_pct,49.85754985754986,percent,Department of Health (NI)
Northern Ireland,NIR,2020-01,2020-01-31,cancer_62day_pct,44.47174447174447,percent,Department of Health (NI)
Northern Ireland,NIR,2020-02,2020-02-29,cancer_62day_pct,48.57142857142857,percent,Department of Health (NI)
Northern Ireland,NIR,2020-03,2020-03-31,cancer_62day_pct,53.86363636363637,percent,Department of Health (NI)
Northern Ireland,NIR,2020-04,2020-04-30,cancer_62day_pct,50.0,percent,Department of Health (NI)
Northern Ireland,NIR,2020-05,2020-05-31,cancer_62day_pct,49.10394265232975,percent,Department of Health (NI)
Northern Ireland,NIR,2020-06,2020-06-30,cancer_62day_pct,56.17283950617284,percent,Department of Health (NI)
Northern Ireland,NIR,2020-07,2020-07-31,cancer_62day_pct,61.69014084507042,percent,Department of Health (NI)
Northern Ireland,NIR,2020-08,2020-08-31,cancer_62day_pct,57.95454545454546,percent,Department of Health (NI)
Northern Ireland,NIR,2020-09,2020-09-30,cancer_62day_pct,60.32608695652174,percent,Department of Health (NI)
Northern Ireland,NIR,2020-10,2020-10-31,cancer_62day_pct,59.41644562334217,percent,Department of Health (NI)
Northern Ireland,NIR,2020-11,2020-11-30,cancer_62day_pct,53.229974160206716,percent,Department of Health (NI)
Northern Ireland,NIR,2020-12,2020-12-31,cancer_62day_pct,55.25525525525525,percent,Department of Health (NI)
Northern Ireland,NIR,2021-01,2021-01-31,cancer_62day_pct,44.6524064171123,percent,Department of Health (NI)
Northern Ireland,NIR,2021-02,2021-02-28,cancer_62day_pct,45.08196721311475,percent,Department of Health (NI)
Northern Ireland,NIR,2021-03,2021-03-31,cancer_62day_pct,49.202733485193626,percent,Department of Health (NI)
Northern Ireland,NIR,2021-04,2021-04-30,cancer_62day_pct,54.871794871794876,percent,Department of Health (NI)
Northern Ireland,NIR,2021-05,2021-05-31,cancer_62day_pct,50.123456790123456,percent,Department of Health (NI)
Northern Ireland,NIR,2021-06,2021-06-30,cancer_62day_pct,54.24107142857143,percent,Department of Health (NI)
Northern Ireland,NIR,2021-07,2021-07-31,cancer_62day_pct,52.44565217391305,percent,Department of Health (NI)
Northern Ireland,NIR,2021-08,2021-08-31,cancer_62day_pct,43.94366197183099,percent,Department of Health (NI)
Northern Ireland,NIR,2021-09,2021-09-30,cancer_62day_pct,42.459396751740144,percent,Department of Health (NI)
Northern Ireland,NIR,2021-10,2021-10-31,cancer_62day_pct,45.14563106796117,percent,Department of Health (NI)
Northern Ireland,NIR,2021-11,2021-11-30,cancer_62day_pct,41.5929203539823,percent,Department of Health (NI)
Northern Ireland,NIR,2021-12,2021-12-31,cancer_62day_pct,43.04812834224599,percent,Department of Health (NI)
Northern Ireland,NIR,2022-01,2022-01-31,cancer_62day_pct,33.80952380952381,percent,Department of Health (NI)
Northern Ireland,NIR,2022-02,2022-02-28,cancer_62day_pct,41.17647058823529,percent,Department of Health (NI)
Northern Ireland,NIR,2022-03,2022-03-31,cancer_62day_pct,48.06763285024155,percent,Department of Health (NI)
Northern Ireland,NIR,2022-04,2022-04-30,cancer_62day_pct,39.44723618090452,percent,Department of Health (NI)
Northern Ireland,NIR,2022-05,2022-05-31,cancer_62day_pct,35.16949152542373,percent,Department of Health (NI)
Northern Ireland,NIR,2022-06,2022-06-30,cancer_62day_pct,38.902147971360385,percent,Department of Health (NI)
Northern Ireland,NIR,2022-07,2022-07-31,cancer_62day_pct,42.8235294117647,percent,Department of Health (NI)
Northern Ireland,NIR,2022-08,2022-08-31,cancer_62day_pct,38.22222222222222,percent,Department of Health (NI)
Northern Ireland,NIR,2022-09,2022-09-30,cancer_62day_pct,37.77292576419214,percent,Department of Health (NI)
Northern Ireland,NIR,2022-10,2022-10-31,cancer_62day_pct,35.72778827977316,percent,Department of Health (NI)
Northern Ireland,NIR,2022-11,2022-11-30,cancer_62day_pct,36.907216494845365,percent,Department of Health (NI)
Northern Ireland,NIR,2022-12,2022-12-31,cancer_62day_pct,36.99731903485255,percent,Department of Health (NI)
Northern Ireland,NIR,2023-01,2023-01-31,cancer_62day_pct,33.679833679833685,percent,Department of Health (NI)
Northern Ireland,NIR,2023-02,2023-02-28,cancer_62day_pct,29.772727272727273,percent,Department of Health (NI)
Northern Ireland,NIR,2023-03,2023-03-31,cancer_62day_pct,40.70021881838075,percent,Department of Health (NI)
Northern Ireland,NIR,2023-04,2023-04-30,cancer_62day_pct,40.625,percent,Department of Health (NI)
Northern Ireland,NIR,2023-05,2023-05-31,cancer_62day_pct,33.46938775510204,percent,Department of Health (NI)
Northern Ireland,NIR,2023-06,2023-06-30,cancer_62day_pct,37.204301075268816,percent,Department of Health (NI)
Northern Ireland,NIR,2023-07,2023-07-31,cancer_62day_pct,35.881104033970274,percent,Department of Health (NI)
Northern Ireland,NIR,2023-08,2023-08-31,cancer_62day_pct,32.42677824267782,percent,Department of Health (NI)
Northern Ireland,NIR,2023-09,2023-09-30,cancer_62day_pct,33.57843137254902,percent,Department of Health (NI)
Northern Ireland,NIR,2023-10,2023-10-31,cancer_62day_pct,28.290766208251473,percent,Department of Health (NI)
Northern Ireland,NIR,2023-11,2023-11-30,cancer_62day_pct,30.785123966942145,percent,Department of Health (NI)
Northern Ireland,NIR,2023-12,2023-12-31,cancer_62day_pct,31.1614730878187,percent,Department of Health (NI)
Northern Ireland,NIR,2024-01,2024-01-31,cancer_62day_pct,32.142857142857146,percent,Department of Health (NI)
Northern Ireland,NIR,2024-02,2024-02-29,cancer_62day_pct,29.912663755458514,percent,Department of Health (NI)
Northern Ireland,NIR,2024-03,2024-03-31,cancer_62day_pct,32.08430913348946,percent,Department of Health (NI)
Northern Ireland,NIR,2024-04,2024-04-30,cancer_62day_pct,40.67796610169492,percent,Department of Health (NI)
Northern Ireland,NIR,2024-05,2024-05-31,cancer_62day_pct,39.29961089494164,percent,Department of Health (NI)
Northern Ireland,NIR,2024-06,2024-06-30,cancer_62day_pct,36.94915254237288,percent,Department of Health (NI)
Northern Ireland,NIR,2024-07,2024-07-31,cancer_62day_pct,36.86440677966102,percent,Department of Health (NI)
Northern Ireland,NIR,2024-08,2024-08-31,cancer_62day_pct,34.66042154566745,percent,Department of Health (NI)
Northern Ireland,NIR,2024-09,2024-09-30,cancer_62day_pct,27.479338842975203,percent,Department of Health (NI)
Northern Ireland,NIR,2024-10,2024-10-31,cancer_62day_pct,31.800766283524908,percent,Department of Health (NI)
Northern Ireland,NIR,2024-11,2024-11-30,cancer_62day_pct,37.99212598425197,percent,Department of Health (NI)
Northern Ireland,NIR,2024-12,2024-12-31,cancer_62day_pct,32.53012048192771,percent,Department of Health (NI)
Northern Ireland,NIR,2025-01,2025-01-31,cancer_62day_pct,29.48453608247423,percent,Department of Health (NI)
Northern Ireland,NIR,2025-02,2025-02-28,cancer_62day_pct,36.71875,percent,Department of Health (NI)
Northern Ireland,NIR,2025-03,2025-03-31,cancer_62day_pct,36.734693877551024,percent,Department of Health (NI)
Scotland,SCO,2012-Q1,2012-03-31,cancer_62day_pct,94.81306837318962,percent,Public Health Scotland
Scotland,SCO,2012-Q2,2012-06-30,cancer_62day_pct,95.27156549520767,percent,Public Health Scotland
Scotland,SCO,2012-Q3,2012-09-30,cancer_62day_pct,93.98373983739837,percent,Public Health Scotland
Scotland,SCO,2012-Q4,2012-12-31,cancer_62day_pct,95.83333333333334,percent,Public Health Scotland
Scotland,SCO,2013-Q1,2013-03-31,cancer_62day_pct,94.48275862068965,percent,Public Health Scotland
Scotland,SCO,2013-Q2,2013-06-30,cancer_62day_pct,94.48897795591182,percent,Public Health Scotland
Scotland,SCO,2013-Q3,2013-09-30,cancer_62day_pct,94.49660084169635,percent,Public Health Scotland
Scotland,SCO,2013-Q4,2013-12-31,cancer_62day_pct,94.62956971853768,percent,Public Health Scotland
Scotland,SCO,2014-Q1,2014-03-31,cancer_62day_pct,91.53294639808809,percent,Public Health Scotland
Scotland,SCO,2014-Q2,2014-06-30,cancer_62day_pct,92.92866082603254,percent,Public Health Scotland
Scotland,SCO,2014-Q3,2014-09-30,cancer_62day_pct,93.5064935064935,percent,Public Health Scotland
Scotland,SCO,2014-Q4,2014-12-31,cancer_62day_pct,94.16034312108215,percent,Public Health Scotland
Scotland,SCO,2015-Q1,2015-03-31,cancer_62day_pct,91.91419141914191,percent,Public Health Scotland
Scotland,SCO,2015-Q2,2015-06-30,cancer_62day_pct,92.08840486867392,percent,Public Health Scotland
Scotland,SCO,2015-Q3,2015-09-30,cancer_62day_pct,90.20472440944883,percent,Public Health Scotland
Scotland,SCO,2015-Q4,2015-12-31,cancer_62day_pct,90.84041548630783,percent,Public Health Scotland
Scotland,SCO,2016-Q1,2016-03-31,cancer_62day_pct,90.22630370613317,percent,Public Health Scotland
Scotland,SCO,2016-Q2,2016-06-30,cancer_62day_pct,89.83700862895493,percent,Public Health Scotland
Scotland,SCO,2016-Q3,2016-09-30,cancer_62day_pct,87.12994702399502,percent,Public Health Scotland
Scotland,SCO,2016-Q4,2016-12-31,cancer_62day_pct,87.46158574062693,percent,Public Health Scotland
Scotland,SCO,2017-Q1,2017-03-31,cancer_62day_pct,88.11338006705273,percent,Public Health Scotland
Scotland,SCO,2017-Q2,2017-06-30,cancer_62day_pct,86.85567010309279,percent,Public Health Scotland
Scotland,SCO,2017-Q3,2017-09-30,cancer_62day_pct,87.19008264462809,percent,Public Health Scotland
Scotland,SCO,2017-Q4,2017-12-31,cancer_62day_pct,87.09106984969054,percent,Public Health Scotland
Scotland,SCO,2018-Q1,2018-03-31,cancer_62day_pct,85.00881834215167,percent,Public Health Scotland
Scotland,SCO,2018-Q2,2018-06-30,cancer_62day_pct,84.58390177353343,percent,Public Health Scotland
Scotland,SCO,2018-Q3,2018-09-30,cancer_62day_pct,81.37566137566138,percent,Public Health Scotland
Scotland,SCO,2018-Q4,2018-12-31,cancer_62day_pct,82.6603325415677,percent,Public Health Scotland
Scotland,SCO,2019-Q1,2019-03-31,cancer_62day_pct,81.40037848067045,percent,Public Health Scotland
Scotland,SCO,2019-Q2,2019-06-30,cancer_62day_pct,82.39508700102354,percent,Public Health Scotland
Scotland,SCO,2019-Q3,2019-09-30,cancer_62day_pct,83.34606569900687,percent,Public Health Scotland
Scotland,SCO,2019-Q4,2019-12-31,cancer_62day_pct,83.66908407198495,percent,Public Health Scotland
Scotland,SCO,2020-Q1,2020-03-31,cancer_62day_pct,84.65553235908142,percent,Public Health Scotland
Scotland,SCO,2020-Q2,2020-06-30,cancer_62day_pct,84.0812315754995,percent,Public Health Scotland
Scotland,SCO,2020-Q3,2020-09-30,cancer_62day_pct,87.32394366197182,percent,Public Health Scotland
Scotland,SCO,2020-Q4,2020-12-31,cancer_62day_pct,86.15077098800685,percent,Public Health Scotland
Scotland,SCO,2021-Q1,2021-03-31,cancer_62day_pct,82.97575926441905,percent,Public Health Scotland
Scotland,SCO,2021-Q2,2021-06-30,cancer_62day_pct,84.08803440424994,percent,Public Health Scotland
Scotland,SCO,2021-Q3,2021-09-30,cancer_62day_pct,83.26683291770574,percent,Public Health Scotland
Scotland,SCO,2021-Q4,2021-12-31,cancer_62day_pct,79.14554670528602,percent,Public Health Scotland
Scotland,SCO,2022-Q1,2022-03-31,cancer_62day_pct,76.87127687127688,percent,Public Health Scotland
Scotland,SCO,2022-Q2,2022-06-30,cancer_62day_pct,76.3015717092338,percent,Public Health Scotland
Scotland,SCO,2022-Q3,2022-09-30,cancer_62day_pct,75.10801728276523,percent,Public Health Scotland
Scotland,SCO,2022-Q4,2022-12-31,cancer_62day_pct,71.70342562177382,percent,Public Health Scotland
Scotland,SCO,2023-Q1,2023-03-31,cancer_62day_pct,69.45626477541371,percent,Public Health Scotland
Scotland,SCO,2023-Q2,2023-06-30,cancer_62day_pct,73.7148173993952,percent,Public Health Scotland
Scotland,SCO,2023-Q3,2023-09-30,cancer_62day_pct,71.94462470257409,percent,Public Health Scotland
Scotland,SCO,2023-Q4,2023-12-31,cancer_62day_pct,71.05026929982047,percent,Public Health Scotland
Scotland,SCO,2024-Q1,2024-03-31,cancer_62day_pct,70.45401629802095,percent,Public Health Scotland
Scotland,SCO,2024-Q2,2024-06-30,cancer_62day_pct,73.17456751291844,percent,Public Health Scotland
Scotland,SCO,2024-Q3,2024-09-30,cancer_62day_pct,72.10477941176471,percent,Public Health Scotland
Scotland,SCO,2024-Q4,2024-12-31,cancer_62day_pct,73.49117920148561,percent,Public Health Scotland
Scotland,SCO,2025-Q1,2025-03-31,cancer_62day_pct,68.90006860278984,percent,Public Health Scotland
Scotland,SCO,2025-Q2,2025-06-30,cancer_62day_pct,69.86497545008183,percent,Public Health Scotland
Scotland,SCO,2025-Q3,2025-09-30,cancer_62day_pct,70.73881373569199,percent,Public Health Scotland
Scotland,SCO,2025-Q4,2025-12-31,cancer_62day_pct,72.57762033757032,percent,Public Health Scotland
Scotland,SCO,2026-Q1,2026-03-31,cancer_62day_pct,72.23650385604114,percent,Public Health Scotland
Wales,WAL,2009-10,2009-10-31,cancer_62day_pct,88.1,percent,StatsWales (Welsh Government)
Wales,WAL,2009-11,2009-11-30,cancer_62day_pct,94.4,percent,StatsWales (Welsh Government)
Wales,WAL,2009-12,2009-12-31,cancer_62day_pct,93.2,percent,StatsWales (Welsh Government)
Wales,WAL,2010-01,2010-01-31,cancer_62day_pct,91.7,percent,StatsWales (Welsh Government)
Wales,WAL,2010-02,2010-02-28,cancer_62day_pct,89.3,percent,StatsWales (Welsh Government)
Wales,WAL,2010-03,2010-03-31,cancer_62day_pct,91.7,percent,StatsWales (Welsh Government)
Wales,WAL,2010-04,2010-04-30,cancer_62day_pct,90.1,percent,StatsWales (Welsh Government)
Wales,WAL,2010-05,2010-05-31,cancer_62day_pct,90.6,percent,StatsWales (Welsh Government)
Wales,WAL,2010-06,2010-06-30,cancer_62day_pct,91.3,percent,StatsWales (Welsh Government)
Wales,WAL,2010-07,2010-07-31,cancer_62day_pct,96.1,percent,StatsWales (Welsh Government)
Wales,WAL,2010-08,2010-08-31,cancer_62day_pct,95.4,percent,StatsWales (Welsh Government)
Wales,WAL,2010-09,2010-09-30,cancer_62day_pct,89.3,percent,StatsWales (Welsh Government)
Wales,WAL,2010-10,2010-10-31,cancer_62day_pct,94.5,percent,StatsWales (Welsh Government)
Wales,WAL,2010-11,2010-11-30,cancer_62day_pct,92.6,percent,StatsWales (Welsh Government)
Wales,WAL,2010-12,2010-12-31,cancer_62day_pct,93.2,percent,StatsWales (Welsh Government)
Wales,WAL,2011-01,2011-01-31,cancer_62day_pct,91.8,percent,StatsWales (Welsh Government)
Wales,WAL,2011-02,2011-02-28,cancer_62day_pct,90.8,percent,StatsWales (Welsh Government)
Wales,WAL,2011-03,2011-03-31,cancer_62day_pct,90.0,percent,StatsWales (Welsh Government)
Wales,WAL,2011-04,2011-04-30,cancer_62day_pct,89.7,percent,StatsWales (Welsh Government)
Wales,WAL,2011-05,2011-05-31,cancer_62day_pct,86.1,percent,StatsWales (Welsh Government)
